阿坝,a'ba
相位扫描,xiang'wei'sao'miao
响尾蛇,xiang'wei'she
相位天线,xiang'wei'tian'xian
相位调整,xiang'wei'tiao'zheng
相位误差,xiang'wei'wu'cha
相位系统,xiang'wei'xi'tong
相位选择,xiang'wei'xuan'ze
相位移,xiang'wei'yi
向我防御纵深挺进,xiang'wo'fang'yu'zong'shen'ting'jin
向西,xiang'xi
详细标出,xiang'xi'biao'chu
详细情况,xiang'xi'qing'kuang
向西突围,xiang'xi'tu'wei
向下视界,xiang'xia'shi'jie
相向突击,xiang'xiang'tu'ji
向心突击,xiang'xin'tu'ji
箱形,xiang'xing
箱形筏,xiang'xing'fa
襄阳,xiang'yang
襄阳分院,xiang'yang'fen'yuan
像一把锋利的尖刀,xiang'yi'ba'feng'li'de'jian'dao
像一把尖刀,xiang'yi'ba'jian'dao
饷银,xiang'yin
相应措施,xiang'ying'cuo'shi
响应器,xiang'ying'qi
相应实地距离,xiang'ying'shi'di'ju'li
相应信号,xiang'ying'xin'hao
乡勇,xiang'yong
向右放列,xiang'you'fang'lie
向右看,xiang'you'kan
向右看齐,xiang'you'kan'qi
向右展开,xiang'you'zhan'kai
向右转,xiang'you'zhuan
项羽,xiang'yu
相遇航行,xiang'yu'hang'xing
湘粤边,xiang'yue'bian
襄枣宜,xiang'zao'yi
巷战,xiang'zhan
箱装化,xiang'zhuang'hua
向纵深,xiang'zong'shen
向纵深发展,xiang'zong'shen'fa'zhan
向纵深疏开,xiang'zong'shen'shu'kai
镶钻式,xiang'zuan'shi
向左放列,xiang'zuo'fang'lie
向左看齐,xiang'zuo'kan'qi
向左展开,xiang'zuo'zhan'kai
向左转,xiang'zuo'zhuan
硝铵炸药,xiao'an'zha'yao
校靶,xiao'ba
小八路,xiao'ba'lu
校靶图,xiao'ba'tu
校靶线,xiao'ba'xian
小半径,xiao'ban'jing
小报告,xiao'bao'gao
小比例尺,xiao'bi'li'chi
小比武,xiao'bi'wu
小编队,xiao'bian'dui
小兵张嘎,xiao'bing'zhang'ga
消波器,xiao'bo'qi
小部兵力,xiao'bu'bing'li
小部队,xiao'bu'dui
小城市,xiao'cheng'shi
消除惨祸,xiao'chu'can'huo
消除剂,xiao'chu'ji
消除空袭后果,xiao'chu'kong'xi'hou'guo
消除率,xiao'chu'lv
消除系统,xiao'chu'xi'tong
消除液,xiao'chu'ye
消除沾染,xiao'chu'zhan'ran
萧绰,xiao'chuo
消磁,xiao'ci
消磁场地,xiao'ci'chang'di
消磁船,xiao'ci'chuan
消磁电缆,xiao'ci'dian'lan
消磁工程师,xiao'ci'gong'cheng'shi
消磁过程,xiao'ci'guo'cheng
消磁舰,xiao'ci'jian
消磁力量,xiao'ci'li'liang
消磁能力,xiao'ci'neng'li
消磁勤务,xiao'ci'qin'wu
消磁任务,xiao'ci'ren'wu
消磁设备,xiao'ci'she'bei
消磁效率,xiao'ci'xiao'lv
消磁站,xiao'ci'zhan
消磁作业,xiao'ci'zuo'ye
小当量,xiao'dang'liang
小当量核武器,xiao'dang'liang'he'wu'qi
小导弹,xiao'dao'dan
小刀会,xiao'dao'hui
崤底,xiao'di
消毒,xiao'du
消毒剂,xiao'du'ji
消毒剂消毒,xiao'du'ji'xiao'du
消毒液,xiao'du'ye
小队,xiao'dui
小反射面,xiao'fan'she'mian
消防,xiao'fang
消防安全,xiao'fang'an'quan
消防车,xiao'fang'che
消防船,xiao'fang'chuan
消防队,xiao'fang'dui
消防服,xiao'fang'fu
消防基础,xiao'fang'ji'chu
消防警察,xiao'fang'jing'cha
小方盘城,xiao'fang'pan'cheng
消防栓,xiao'fang'shuan
消防艇,xiao'fang'ting
消防通道,xiao'fang'tong'dao
消防员,xiao'fang'yuan
消防站,xiao'fang'zhan
消防装置,xiao'fang'zhuang'zhi
效费,xiao'fei
效费比,xiao'fei'bi
效费分析,xiao'fei'fen'xi
小分队,xiao'fen'dui
校风,xiao'feng
小高地,xiao'gao'di
小高炮,xiao'gao'pao
校歌,xiao'ge
小股,xiao'gu
小股敌人,xiao'gu'di'ren
小股人员,xiao'gu'ren'yuan
小股特工,xiao'gu'te'gong
校官,xiao'guan
小观摩,xiao'guan'mo
小鬼,xiao'gui
小规模,xiao'gui'mo
小规模战争,xiao'gui'mo'zhan'zheng
小鬼子,xiao'gui'zi
效果观察,xiao'guo'guan'cha
效果检验,xiao'guo'jian'yan
效果评定,xiao'guo'ping'ding
效果作战,xiao'guo'zuo'zhan
小航线,xiao'hang'xian
消耗,xiao'hao
消耗标准,xiao'hao'biao'zhun
消耗量,xiao'hao'liang
消耗率,xiao'hao'lv
消耗系数,xiao'hao'xi'shu
消耗限额,xiao'hao'xian'e
消耗限制,xiao'hao'xian'zhi
消耗性,xiao'hao'xing
消耗预计,xiao'hao'yu'ji
消耗战,xiao'hao'zhan
小号装药,xiao'hao'zhuang'yao
消耗总量,xiao'hao'zong'liang
小后掠角,xiao'hou'lue'jiao
肖华,xiao'hua
硝化甘油,xiao'hua'gan'you
硝化棉,xiao'hua'mian
销毁,xiao'hui
小会诊,xiao'hui'zhen
小回转,xiao'hui'zhuan
消极电子对抗,xiao'ji'dian'zi'dui'kang
消极防空,xiao'ji'fang'kong
消极防御,xiao'ji'fang'yu
消极干扰,xiao'ji'gan'rao
消极干扰弹,xiao'ji'gan'rao'dan
消极抗日,xiao'ji'kang'ri
小机群,xiao'ji'qun
消极因素,xiao'ji'yin'su
销假,xiao'jia
小间距,xiao'jian'ju
小将,xiao'jiang
小讲评,xiao'jiang'ping
小角度,xiao'jiao'du
小交流,xiao'jiao'liu
宵禁,xiao'jin
肖劲光,xiao'jin'guang
小竞赛,xiao'jing'sai
校距目标,xiao'ju'mu'biao
小考核,xiao'kao'he
肖克,xiao'ke
小口径,xiao'kou'jing
小口径步枪,xiao'kou'jing'bu'qiang
小口径高炮,xiao'kou'jing'gao'pao
小浪,xiao'lang
效力,xiao'li
笑里藏刀,xiao'li'cang'dao
效力射,xiao'li'she
枭龙,xiao'long
小龙牙,xiao'long'ya
效率指标,xiao'lv'zhi'biao
小米加步枪,xiao'mi'jia'bu'qiang
小面积目标,xiao'mian'ji'mu'biao
消灭,xiao'mie
消灭敌人,xiao'mie'di'ren
消灭目标,xiao'mie'mu'biao
消灭目标射击,xiao'mie'mu'biao'she'ji
消灭突入之敌,xiao'mie'tu'ru'zhi'di
消灭之,xiao'mie'zhi
效命疆场,xiao'ming'jiang'chang
效能测试,xiao'neng'ce'shi
小尼古拉,xiao'ni'gu'la
小牛,xiao'niu
小炮,xiao'pao
小培训,xiao'pei'xun
小坡度转弯,xiao'po'du'zhuan'wan
小起伏地,xiao'qi'fu'de
消散尾迹,xiao'san'wei'ji
小散远直单位,xiao'san'yuan'zhi'dan'wei
崤山,xiao'shan
校射,xiao'she
校射弹,xiao'she'dan
校射机,xiao'she'ji
校射雷达,xiao'she'lei'da
校射直升机,xiao'she'zhi'sheng'ji
啸声,xiao'sheng
小升力,xiao'sheng'li
小时储备,xiao'shi'chu'bei
小时数,xiao'shi'shu
硝酸,xiao'suan
萧太后,xiao'tai'hou
小艇,xiao'ting
小腿交叉坐姿,xiao'tui'jiao'cha'zuo'zi
小握机经,xiao'wo'ji'jing
小握机枪,xiao'wo'ji'qiang
萧铣,xiao'xi
小陷阱,xiao'xian'jing
消消气,xiao'xiao'qi
小型,xiao'xing
小型点火器,xiao'xing'dian'huo'qi
小型发动机,xiao'xing'fa'dong'ji
小型发烟罐,xiao'xing'fa'yan'guan
小型化,xiao'xing'hua
小型活动目标,xiao'xing'huo'dong'mu'biao
小型目标,xiao'xing'mu'biao
小型射击场,xiao'xing'she'ji'chang
小型运输机,xiao'xing'yun'shu'ji
小熊星座,xiao'xiong'xing'zuo
小修,xiao'xiu
小休息,xiao'xiu'xi
消旋,xiao'xuan
硝烟,xiao'yan
硝烟弥漫,xiao'yan'mi'man
消音,xiao'yin
消音器,xiao'yin'qi
消音器材,xiao'yin'qi'cai
消音瓦,xiao'yin'wa
小鹰,xiao'ying
效应,xiao'ying
效应飞机,xiao'ying'fei'ji
效应物,xiao'ying'wu
骁勇善战,xiao'yong'shan'zhan
小圆木,xiao'yuan'mu
小圆锹,xiao'yuan'qiao
小远散单位,xiao'yuan'san'dan'wei
小约翰,xiao'yue'han
小仗,xiao'zhang
嚣张气焰,xiao'zhang'qi'yan
小支部队,xiao'zhi'bu'dui
小纸条,xiao'zhi'tiao
晓之以理,xiao'zhi'yi'li
小转弯战斗,xiao'zhuan'wan'zhan'dou
小纵深,xiao'zong'shen
谐波辐射,xie'bo'fu'she
斜铲,xie'chan
写成命令,xie'cheng'ming'ling
斜撑桥,xie'cheng'qiao
携带方式,xie'dai'fang'shi
携带工具,xie'dai'gong'ju
携带能力,xie'dai'neng'li
卸弹,xie'dan
楔队,xie'dui
斜对着,xie'dui'zhe
协防,xie'fang
谢菲尔德,xie'fei'er'de
斜风,xie'feng
谢富治,xie'fu'zhi
斜轨,xie'gui
斜轨发射,xie'gui'fa'she
斜角甲板,xie'jiao'jia'ban
斜进,xie'jin
斜进分割,xie'jin'fen'ge
斜距,xie'ju
协理员,xie'li'yuan
泄密,xie'mi
泄密现象,xie'mi'xian'xiang
斜面,xie'mian
斜坡,xie'po
斜坡路,xie'po'lu
斜坡式海滩,xie'po'shi'hai'tan
携枪,xie'qiang
携枪要领,xie'qiang'yao'ling
斜切阵地,xie'qie'zhen'di
楔入,xie'ru
斜射,xie'she
斜射火力,xie'she'huo'li
协调处,xie'tiao'chu
协调点,xie'tiao'dian
协调发射,xie'tiao'fa'she
协调发展,xie'tiao'fa'zhan
协调轰炸,xie'tiao'hong'zha
协调火力,xie'tiao'huo'li
协调机动,xie'tiao'ji'dong
协调控制,xie'tiao'kong'zhi
协调网,xie'tiao'wang
协调委员会,xie'tiao'wei'yuan'hui
协调线,xie'tiao'xian
协调行动,xie'tiao'xing'dong
协调一致,xie'tiao'yi'zhi
协调员,xie'tiao'yuan
协调指挥,xie'tiao'zhi'hui
协调中心,xie'tiao'zhong'xin
协同,xie'tong
协统,xie'tong
协同保障,xie'tong'bao'zhang
协同打击,xie'tong'da'ji
协同的方法,xie'tong'de'fang'fa
协同地方,xie'tong'di'fang
协同动作,xie'tong'dong'zuo
协同方法,xie'tong'fang'fa
协同防御,xie'tong'fang'yu
协同关系,xie'tong'guan'xi
协同计划,xie'tong'ji'hua
协同计划图,xie'tong'ji'hua'tu
协同进攻,xie'tong'jin'gong
协同联络,xie'tong'lian'luo
协同论,xie'tong'lun
协同时,xie'tong'shi
协同失调,xie'tong'shi'tiao
协同通信,xie'tong'tong'xin
协同通信网,xie'tong'tong'xin'wang
协同突击,xie'tong'tu'ji
协同下,xie'tong'xia
协同信号,xie'tong'xin'hao
协同信记号表,xie'tong'xin'ji'hao'biao
协同学,xie'tong'xue
协同训练,xie'tong'xun'lian
协同演练,xie'tong'yan'lian
协同演习,xie'tong'yan'xi
协同指挥,xie'tong'zhi'hui
协同作战,xie'tong'zuo'zhan
卸下,xie'xia
携行,xie'xing
楔形,xie'xing
楔形编队,xie'xing'bian'dui
楔形弹药,xie'xing'dan'yao
携行量,xie'xing'liang
楔形通过,xie'xing'tong'guo
携行物资,xie'xing'wu'zi
谢玄,xie'xuan
卸压,xie'ya
协约国,xie'yue'guo
卸载,xie'zai
卸载地域,xie'zai'di'yu
卸载点,xie'zai'dian
卸载计划,xie'zai'ji'hua
卸载能力,xie'zai'neng'li
卸载区,xie'zai'qu
卸载书序,xie'zai'shu'xu
卸载顺序,xie'zai'shun'xu
卸载站,xie'zai'zhan
卸载指挥所,xie'zai'zhi'hui'suo
谐振器,xie'zhen'qi
鞋子,xie'zi
协作联防,xie'zuo'lian'fang
协作中心,xie'zuo'zhong'xin
新编,xin'bian
信标,xin'biao
信标编码器,xin'biao'bian'ma'qi
信标导航,xin'biao'dao'hang
信标灯,xin'biao'deng
信标发射机,xin'biao'fa'she'ji
信标机,xin'biao'ji
信标接收机,xin'biao'jie'shou'ji
信标雷达,xin'biao'lei'da
信标识别,xin'biao'shi'bie
信标台,xin'biao'tai
信标调制器,xin'biao'tiao'zhi'qi
信标网,xin'biao'wang
信标显示,xin'biao'xian'shi
信标制导,xin'biao'zhi'dao
新兵,xin'bing
新兵蛋子,xin'bing'dan'zi
新兵分班,xin'bing'fen'ban
新兵教育,xin'bing'jiao'yu
新兵连,xin'bing'lian
新兵入营,xin'bing'ru'ying
新兵下连,xin'bing'xia'lian
新兵训练,xin'bing'xun'lian
新兵营,xin'bing'ying
新大纲,xin'da'gang
信道,xin'dao
信道对接,xin'dao'dui'jie
新的长城,xin'de'chang'cheng
新的进攻,xin'de'jin'gong
新的经验,xin'de'jing'yan
新的内容,xin'de'nei'rong
新的战场,xin'de'zhan'chang
新儿女英雄传,xin'er'nv'ying'xiong'zhuan
信访,xin'fang
信访处理,xin'fang'chu'li
新飞行员,xin'fei'xing'yuan
新服役,xin'fu'yi
新概念兵器,xin'gai'nian'bing'qi
信鸽,xin'ge
新拐点,xin'guai'dian
信管,xin'guan
信管火帽,xin'guan'huo'mao
新官上任,xin'guan'shang'ren
辛亥革命,xin'hai'ge'ming
信号班,xin'hao'ban
信号变换,xin'hao'bian'huan
信号表,xin'hao'biao
信号兵,xin'hao'bing
信号布条,xin'hao'bu'tiao
信号捕捉,xin'hao'bu'zhuo
信号处理,xin'hao'chu'li
信号带宽,xin'hao'dai'kuan
信号弹,xin'hao'dan
信号的传递,xin'hao'de'chuan'di
信号的约定,xin'hao'de'yue'ding
信号灯,xin'hao'deng
信号地雷,xin'hao'di'lei
信号发射机,xin'hao'fa'she'ji
信号发射器,xin'hao'fa'she'qi
信号放大,xin'hao'fang'da
信号分析仪,xin'hao'fen'xi'yi
信号格式,xin'hao'ge'shi
信号观察,xin'hao'guan'cha
信号观察哨,xin'hao'guan'cha'shao
信号合成,xin'hao'he'cheng
信号火箭,xin'hao'huo'jian
信号畸变,xin'hao'ji'bian
信号鉴别,xin'hao'jian'bie
信号监控,xin'hao'jian'kong
信号雷,xin'hao'lei
信号漏失,xin'hao'lou'shi
信号内容,xin'hao'nei'rong
信号旗,xin'hao'qi
信号枪,xin'hao'qiang
信号强度,xin'hao'qiang'du
信号区,xin'hao'qu
信号设施,xin'hao'she'shi
信号识别台,xin'hao'shi'bie'tai
信号手枪,xin'hao'shou'qiang
信号衰减,xin'hao'shuai'jian
信号衰落,xin'hao'shuai'luo
信号台,xin'hao'tai
信号探测,xin'hao'tan'ce
信号特征,xin'hao'te'zheng
信号调制,xin'hao'tiao'zhi
信号通信,xin'hao'tong'xin
信号消失,xin'hao'xiao'shi
信号烟幕,xin'hao'yan'mu
信号影片,xin'hao'ying'pian
信号员,xin'hao'yuan
信号源,xin'hao'yuan
信号噪音比,xin'hao'zao'yin'bi
信号炸弹,xin'hao'zha'dan
信号站,xin'hao'zhan
信号侦察,xin'hao'zhen'cha
信号质量,xin'hao'zhi'liang
信号周期,xin'hao'zhou'qi
信号转换器,xin'hao'zhuan'huan'qi
信号装置,xin'hao'zhuang'zhi
新华社通讯社,xin'hua'she'tong'xun'she
新华通讯社,xin'hua'tong'xun'she
新加入,xin'jia'ru
新疆,xin'jiang
新疆生产建设兵团,xin'jiang'sheng'chan'jian'she'bing'tuan
新焦,xin'jiao
新阶段,xin'jie'duan
新旧,xin'jiu
新局面,xin'ju'mian
新军,xin'jun
新军事,xin'jun'shi
新开岭,xin'kai'ling
新开岭战役,xin'kai'ling'zhan'yi
忻口会战,xin'kou'hui'zhan
新浪军事,xin'lang'jun'shi
新老苏区,xin'lao'su'qu
新老主官,xin'lao'zhu'guan
新老装备,xin'lao'zhuang'bei
心理测试,xin'li'ce'shi
心理方式,xin'li'fang'shi
心理辅导师,xin'li'fu'dao'shi
心理攻势,xin'li'gong'shi
心理检测,xin'li'jian'ce
心理圣战,xin'li'sheng'zhan
心理疏导,xin'li'shu'dao
心理素质,xin'li'su'zhi
心理卫生,xin'li'wei'sheng
心理行为,xin'li'xing'wei
心理学,xin'li'xue
心理训练,xin'li'xun'lian
心理原则,xin'li'yuan'ze
心理战,xin'li'zhan
心理状态,xin'li'zhuang'tai
心理咨询,xin'li'zi'xun
心理作战,xin'li'zuo'zhan
新模式,xin'mo'shi
新目标,xin'mu'biao
新年度训练,xin'nian'du'xun'lian
新年献词,xin'nian'xian'ci
信炮,xin'pao
芯片细菌,xin'pian'xi'jun
信区,xin'qu
新任,xin'ren
新任命了,xin'ren'ming'le
新任主官,xin'ren'zhu'guan
心如刀绞,xin'ru'dao'jiao
新世纪,xin'shi'ji
新世纪的,xin'shi'ji'de
新式军用地图,xin'shi'jun'yong'di'tu
新式军装,xin'shi'jun'zhuang
新时期,xin'shi'qi
新式整军运动,xin'shi'zheng'jun'yun'dong
心书,xin'shu
新书,xin'shu
新四军,xin'si'jun
新四军军歌,xin'si'jun'jun'ge
新思路,xin'si'lu
新挑战,xin'tiao'zhan
新威胁,xin'wei'xie
新闻管制,xin'wen'guan'zhi
信武,xin'wu
信息安全,xin'xi'an'quan
信息保密,xin'xi'bao'mi
信息保障,xin'xi'bao'zhang
信息处理,xin'xi'chu'li
信息对抗,xin'xi'dui'kang
信息分布,xin'xi'fen'bu
信息分发,xin'xi'fen'fa
信息服务,xin'xi'fu'wu
信息岗位,xin'xi'gang'wei
信息工程,xin'xi'gong'cheng
信息管理,xin'xi'guan'li
信息互通,xin'xi'hu'tong
信息化,xin'xi'hua
信息化部队,xin'xi'hua'bu'dui
信息化氛围,xin'xi'hua'fen'wei
信息化改造,xin'xi'hua'gai'zao
信息化管理,xin'xi'hua'guan'li
信息化观念,xin'xi'hua'guan'nian
信息化海战,xin'xi'hua'hai'zhan
信息化建设,xin'xi'hua'jian'she
信息化精兵,xin'xi'hua'jing'bing
信息化军队,xin'xi'hua'jun'dui
信息化浪潮,xin'xi'hua'lang'chao
信息化平台,xin'xi'hua'ping'tai
信息化思维,xin'xi'hua'si'wei
信息化素质,xin'xi'hua'su'zhi
信息化条件,xin'xi'hua'tiao'jian
信息化训练,xin'xi'hua'xun'lian
信息化战场,xin'xi'hua'zhan'chang
信息化战位,xin'xi'hua'zhan'wei
信息化战争,xin'xi'hua'zhan'zheng
信息化指挥,xin'xi'hua'zhi'hui
信息化知识,xin'xi'hua'zhi'shi
信息化装备,xin'xi'hua'zhuang'bei
信息技术,xin'xi'ji'shu
信息计算机,xin'xi'ji'suan'ji
信息交换,xin'xi'jiao'huan
信息力,xin'xi'li
信息流,xin'xi'liu
信息流向,xin'xi'liu'xiang
信息流转闭环,xin'xi'liu'zhuan'bi'huan
信息论,xin'xi'lun
信息能力,xin'xi'neng'li
信息平台,xin'xi'ping'tai
信息嵌入,xin'xi'qian'ru
信息栅格,xin'xi'shan'ge
信息设施,xin'xi'she'shi
信息时代,xin'xi'shi'dai
信息水平,xin'xi'shui'ping
信息素养,xin'xi'su'yang
信息网,xin'xi'wang
信息洗礼,xin'xi'xi'li
信息系统,xin'xi'xi'tong
信息一体化,xin'xi'yi'ti'hua
信息运用,xin'xi'yun'yong
信息战,xin'xi'zhan
信息指挥,xin'xi'zhi'hui
信息指控,xin'xi'zhi'kong
信息支援,xin'xi'zhi'yuan
信息中心,xin'xi'zhong'xin
信息主导,xin'xi'zhu'dao
信息装备,xin'xi'zhuang'bei
信息自动,xin'xi'zi'dong
信息资源,xin'xi'zi'yuan
信息综合网,xin'xi'zong'he'wang
信息阻隔,xin'xi'zu'ge
信息作战,xin'xi'zuo'zhan
薪饷,xin'xiang
新型力量,xin'xing'li'liang
新型武器装备,xin'xing'wu'qi'zhuang'bei
新型战舰,xin'xing'zhan'jian
新型装备,xin'xing'zhuang'bei
新修,xin'xiu
新训,xin'xun
新训骨干,xin'xun'gu'gan
新训基地,xin'xun'ji'di
新训细节,xin'xun'xi'jie
新一轮,xin'yi'lun
新一团,xin'yi'tuan
新员,xin'yuan
新藏公路,xin'zang'gong'lu
心战,xin'zhan
新战法,xin'zhan'fa
新战友,xin'zhan'you
新阵地,xin'zhen'di
新中国,xin'zhong'guo
新中国成立后,xin'zhong'guo'cheng'li'hou
新装备,xin'zhuang'bei
型别,xing'bie
兴波阻力,xing'bo'zu'li
行车,xing'che
行车方向,xing'che'fang'xiang
行车密度,xing'che'mi'du
行程,xing'cheng
形成包围,xing'cheng'bao'wei
形成犄角,xing'cheng'ji'jiao
形成了,xing'cheng'le
形成优势,xing'cheng'you'shi
形成战斗力,xing'cheng'zhan'dou'li
形成整体,xing'cheng'zheng'ti
行刺,xing'ci
兴登堡,xing'deng'bao
行动,xing'dong
行动保障,xing'dong'bao'zhang
行动的规模,xing'dong'de'gui'mo
行动的团,xing'dong'de'tuan
行动的营,xing'dong'de'ying
行动地域,xing'dong'di'yu
行动方案,xing'dong'fang'an
行动方法,xing'dong'fang'fa
行动方式,xing'dong'fang'shi
行动方向,xing'dong'fang'xiang
行动负载,xing'dong'fu'zai
行动规律,xing'dong'gui'lv
行动互动,xing'dong'hu'dong
行动计划,xing'dong'ji'hua
行动空间,xing'dong'kong'jian
行动路线,xing'dong'lu'xian
行动区,xing'dong'qu
行动区域,xing'dong'qu'yu
行动受限,xing'dong'shou'xian
行动水域,xing'dong'shui'yu
行动顺序,xing'dong'shun'xu
行动伪装,xing'dong'wei'zhuang
行动线,xing'dong'xian
行动协调,xing'dong'xie'tiao
行动性质,xing'dong'xing'zhi
行动迅速,xing'dong'xun'su
行动一体化,xing'dong'yi'ti'hua
行动意图,xing'dong'yi'tu
行动隐蔽,xing'dong'yin'bi
行动组,xing'dong'zu
幸福十亿人,xing'fu'shi'yi'ren
星光,xing'guang
型号代码,xing'hao'dai'ma
星火燎原,xing'huo'liao'yuan
星间,xing'jian
星间测量,xing'jian'ce'liang
星间通信,xing'jian'tong'xin
行将灭亡,xing'jiang'mie'wang
行进道路,xing'jin'dao'lu
行进方向,xing'jin'fang'xiang
行进间,xing'jin'jian
行进间发起,xing'jin'jian'fa'qi
行进间滚进,xing'jin'jian'gun'jin
行进间进攻,xing'jin'jian'jin'gong
行进间强渡,xing'jin'jian'qiang'du
行进间射击,xing'jin'jian'she'ji
行进间转法,xing'jin'jian'zhuan'fa
行进路线,xing'jin'lu'xian
行进路线图,xing'jin'lu'xian'tu
行进射击,xing'jin'she'ji
行进速度,xing'jin'su'du
行军,xing'jun
行军报告,xing'jun'bao'gao
行军编组,xing'jun'bian'zu
行军表,xing'jun'biao
行军部署,xing'jun'bu'shu
行军长径,xing'jun'chang'jing
行军出发,xing'jun'chu'fa
行军床,xing'jun'chuang
行军打仗,xing'jun'da'zhang
行军地带,xing'jun'di'dai
行军队形,xing'jun'dui'xing
行军方案,xing'jun'fang'an
行军固定器,xing'jun'gu'ding'qi
行军过程,xing'jun'guo'cheng
行军壶,xing'jun'hu
行军计划,xing'jun'ji'hua
行军角,xing'jun'jiao
行军警戒,xing'jun'jing'jie
行军经验,xing'jun'jing'yan
行军路线,xing'jun'lu'xian
行军路线图,xing'jun'lu'xian'tu
行军命令,xing'jun'ming'ling
行军目标,xing'jun'mu'biao
行军目的,xing'jun'mu'di
行军任务,xing'jun'ren'wu
行军试验,xing'jun'shi'yan
行军速度,xing'jun'su'du
行军梯队,xing'jun'ti'dui
行军调整,xing'jun'tiao'zheng
行军序列,xing'jun'xu'lie
行军训练,xing'jun'xun'lian
行军侦察,xing'jun'zhen'cha
行军秩序,xing'jun'zhi'xu
行军中,xing'jun'zhong
行军轴线,xing'jun'zhou'xian
行军状态,xing'jun'zhuang'tai
行军纵队,xing'jun'zong'dui
行军纵列,xing'jun'zong'lie
行军作战,xing'jun'zuo'zhan
刑满,xing'man
幸免于难,xing'mian'yu'nan
姓名牌,xing'ming'pai
性能表,xing'neng'biao
性能的缺陷,xing'neng'de'que'xian
性能估算,xing'neng'gu'suan
性能试验,xing'neng'shi'yan
性能数据,xing'neng'shu'ju
性能验证,xing'neng'yan'zheng
性能要求,xing'neng'yao'qiu
性能诸元,xing'neng'zhu'yuan
星球大战,xing'qiu'da'zhan
星球大战计划,xing'qiu'da'zhan'ji'hua
形人而我无形,xing'ren'er'wo'wu'xing
行驶部分,xing'shi'bu'fen
兴师动众,xing'shi'dong'zhong
行驶公里,xing'shi'gong'li
形式和作用,xing'shi'he'zuo'yong
行驶卡片,xing'shi'ka'pian
行驶路线,xing'shi'lu'xian
行驶坡度,xing'shi'po'du
行驶前,xing'shi'qian
行驶速度,xing'shi'su'du
形势图,xing'shi'tu
行使武力,xing'shi'wu'li
行驶中,xing'shi'zhong
行尸走肉,xing'shi'zou'rou
形体信号,xing'ti'xin'hao
形天线,xing'tian'xian
行为监控,xing'wei'jian'kong
行为养成,xing'wei'yang'cheng
行为准则,xing'wei'zhun'ze
形象化,xing'xiang'hua
形象化教学,xing'xiang'hua'jiao'xue
星形,xing'xing
行星,xing'xing
行刑队,xing'xing'dui
惺惺相惜,xing'xing'xiang'xi
行星星座,xing'xing'xing'zuo
兴训,xing'xun
星夜兼程,xing'ye'jian'cheng
行营,xing'ying
形影不离,xing'ying'bu'li
星载雷达,xing'zai'lei'da
行政公署,xing'zheng'gong'shu
行政工作,xing'zheng'gong'zuo
行政管理,xing'zheng'guan'li
行政区,xing'zheng'qu
行政责任,xing'zheng'ze'ren
行至,xing'zhi
胸靶,xiong'ba
熊包,xiong'bao
胸标,xiong'biao
胸部,xiong'bu
胸带,xiong'dai
兄弟部队,xiong'di'bu'dui
兄弟单位,xiong'di'dan'wei
雄厚之敌,xiong'hou'zhi'di
胸甲,xiong'jia
胸墙,xiong'qiang
胸伞,xiong'san
胸式伞包,xiong'shi'san'bao
熊廷弼,xiong'ting'bi
胸章,xiong'zhang
雄壮威武,xiong'zhuang'wei'wu
修测,xiu'ce
修车,xiu'che
修得快,xiu'de'kuai
修复,xiu'fu
修复勤务,xiu'fu'qin'wu
修好,xiu'hao
休假,xiu'jia
休假计划,xiu'jia'ji'hua
休假率,xiu'jia'lv
修理材料,xiu'li'cai'liao
修理车,xiu'li'che
修理车间,xiu'li'che'jian
修理船,xiu'li'chuan
修理船台,xiu'li'chuan'tai
修理队,xiu'li'dui
修理方舱,xiu'li'fang'cang
修理分队,xiu'li'fen'dui
修理工,xiu'li'gong
修理工厂,xiu'li'gong'chang
修理工间,xiu'li'gong'jian
修理舰,xiu'li'jian
修理间,xiu'li'jian
修理教范,xiu'li'jiao'fan
修理连,xiu'li'lian
修理所,xiu'li'suo
修理营,xiu'li'ying
修理员工,xiu'li'yuan'gong
修理作业,xiu'li'zuo'ye
袖手旁观,xiu'shou'pang'guan
秀水诃子战斗,xiu'shui'he'zi'zhan'dou
修武,xiu'wu
休息地点,xiu'xi'di'dian
休息地域,xiu'xi'di'yu
休息日,xiu'xi'ri
休息室,xiu'xi'shi
休息时间,xiu'xi'shi'jian
修械所,xiu'xie'suo
休战,xiu'zhan
袖章,xiu'zhang
袖珍,xiu'zhen
袖珍地图,xiu'zhen'di'tu
袖珍潜艇,xiu'zhen'qian'ting
袖珍枪,xiu'zhen'qiang
休整,xiu'zheng
修正板,xiu'zheng'ban
休整补充,xiu'zheng'bu'chong
修正弹道,xiu'zheng'dan'dao
休整的时间,xiu'zheng'de'shi'jian
